rate_id,project_id_or_market,purpose,currency,base_date,nominal_real,pre_post_tax,risk_free_source_id,risk_free_rate,country_risk_source_id,country_risk_premium,market_risk_source_id,market_risk_premium,project_premium,equity_premium,final_rate,evidence_class,review_status,notes
DISC-V5.1-SPAIN-CUSTOMER_NPV,Spain,CUSTOMER_NPV,EUR,2026-09-01,NOMINAL,AFTER_TAX,ECB-KEY-RATES-20260617,0.024,STANDARDIZED-COUNTRY-RISK-V5.1,0.015,STANDARDIZED-MARKET-RISK-V5.1,0.015,0,0,0.08,STANDARDIZED_UNDERWRITING,READY_FOR_V5_1_ENGINE,Purpose-separated discount rate; no debt rate + 2% shortcut.
DISC-V5.1-SPAIN-LLCR,Spain,LLCR,EUR,2026-09-01,NOMINAL,AFTER_TAX,ECB-KEY-RATES-20260617,0.024,STANDARDIZED-COUNTRY-RISK-V5.1,0.015,STANDARDIZED-MARKET-RISK-V5.1,0.015,0,0,0.085,STANDARDIZED_UNDERWRITING,READY_FOR_V5_1_ENGINE,Purpose-separated discount rate; no debt rate + 2% shortcut.
DISC-V5.1-SPAIN-PLCR,Spain,PLCR,EUR,2026-09-01,NOMINAL,AFTER_TAX,ECB-KEY-RATES-20260617,0.024,STANDARDIZED-COUNTRY-RISK-V5.1,0.015,STANDARDIZED-MARKET-RISK-V5.1,0.015,0,0,0.085,STANDARDIZED_UNDERWRITING,READY_FOR_V5_1_ENGINE,Purpose-separated discount rate; no debt rate + 2% shortcut.
DISC-V5.1-POLAND-PROJECT_NPV,Poland,PROJECT_NPV,EUR,2026-09-01,NOMINAL,AFTER_TAX,ECB-KEY-RATES-20260617,0.024,STANDARDIZED-COUNTRY-RISK-V5.1,0.015,STANDARDIZED-MARKET-RISK-V5.1,0.015,0.01,0,0.1,STANDARDIZED_UNDERWRITING,READY_FOR_V5_1_ENGINE,Purpose-separated discount rate; no debt rate + 2% shortcut.
DISC-V5.1-POLAND-EQUITY_NPV,Poland,EQUITY_NPV,EUR,2026-09-01,NOMINAL,AFTER_TAX,ECB-KEY-RATES-20260617,0.024,STANDARDIZED-COUNTRY-RISK-V5.1,0.015,STANDARDIZED-MARKET-RISK-V5.1,0.015,0.02,0.04,0.14,STANDARDIZED_UNDERWRITING,READY_FOR_V5_1_ENGINE,Purpose-separated discount rate; no debt rate + 2% shortcut.
DISC-V5.1-POLAND-CUSTOMER_NPV,Poland,CUSTOMER_NPV,EUR,2026-09-01,NOMINAL,AFTER_TAX,ECB-KEY-RATES-20260617,0.024,STANDARDIZED-COUNTRY-RISK-V5.1,0.015,STANDARDIZED-MARKET-RISK-V5.1,0.015,0,0,0.08,STANDARDIZED_UNDERWRITING,READY_FOR_V5_1_ENGINE,Purpose-separated discount rate; no debt rate + 2% shortcut.
DISC-V5.1-POLAND-LLCR,Poland,LLCR,EUR,2026-09-01,NOMINAL,AFTER_TAX,ECB-KEY-RATES-20260617,0.024,STANDARDIZED-COUNTRY-RISK-V5.1,0.015,STANDARDIZED-MARKET-RISK-V5.1,0.015,0,0,0.085,STANDARDIZED_UNDERWRITING,READY_FOR_V5_1_ENGINE,Purpose-separated discount rate; no debt rate + 2% shortcut.
DISC-V5.1-POLAND-PLCR,Poland,PLCR,EUR,2026-09-01,NOMINAL,AFTER_TAX,ECB-KEY-RATES-20260617,0.024,STANDARDIZED-COUNTRY-RISK-V5.1,0.015,STANDARDIZED-MARKET-RISK-V5.1,0.015,0,0,0.085,STANDARDIZED_UNDERWRITING,READY_FOR_V5_1_ENGINE,Purpose-separated discount rate; no debt rate + 2% shortcut.
DISC-V5.1-SLOVAKIA-PROJECT_NPV,Slovakia,PROJECT_NPV,EUR,2026-09-01,NOMINAL,AFTER_TAX,ECB-KEY-RATES-20260617,0.024,STANDARDIZED-COUNTRY-RISK-V5.1,0.015,STANDARDIZED-MARKET-RISK-V5.1,0.015,0.01,0,0.1,STANDARDIZED_UNDERWRITING,READY_FOR_V5_1_ENGINE,Purpose-separated discount rate; no debt rate + 2% shortcut.
DISC-V5.1-SLOVAKIA-EQUITY_NPV,Slovakia,EQUITY_NPV,EUR,2026-09-01,NOMINAL,AFTER_TAX,ECB-KEY-RATES-20260617,0.024,STANDARDIZED-COUNTRY-RISK-V5.1,0.015,STANDARDIZED-MARKET-RISK-V5.1,0.015,0.02,0.04,0.14,STANDARDIZED_UNDERWRITING,READY_FOR_V5_1_ENGINE,Purpose-separated discount rate; no debt rate + 2% shortcut.
DISC-V5.1-SLOVAKIA-CUSTOMER_NPV,Slovakia,CUSTOMER_NPV,EUR,2026-09-01,NOMINAL,AFTER_TAX,ECB-KEY-RATES-20260617,0.024,STANDARDIZED-COUNTRY-RISK-V5.1,0.015,STANDARDIZED-MARKET-RISK-V5.1,0.015,0,0,0.08,STANDARDIZED_UNDERWRITING,READY_FOR_V5_1_ENGINE,Purpose-separated discount rate; no debt rate + 2% shortcut.
DISC-V5.1-SLOVAKIA-LLCR,Slovakia,LLCR,EUR,2026-09-01,NOMINAL,AFTER_TAX,ECB-KEY-RATES-20260617,0.024,STANDARDIZED-COUNTRY-RISK-V5.1,0.015,STANDARDIZED-MARKET-RISK-V5.1,0.015,0,0,0.085,STANDARDIZED_UNDERWRITING,READY_FOR_V5_1_ENGINE,Purpose-separated discount rate; no debt rate + 2% shortcut.
DISC-V5.1-SLOVAKIA-PLCR,Slovakia,PLCR,EUR,2026-09-01,NOMINAL,AFTER_TAX,ECB-KEY-RATES-20260617,0.024,STANDARDIZED-COUNTRY-RISK-V5.1,0.015,STANDARDIZED-MARKET-RISK-V5.1,0.015,0,0,0.085,STANDARDIZED_UNDERWRITING,READY_FOR_V5_1_ENGINE,Purpose-separated discount rate; no debt rate + 2% shortcut.
